,title_year,genres,total_voted_users,avg_voted_users,total_reviews,avg_reviews,movie_count
773,2011.0,Action|Sci-Fi,154955,154955.0,800.0,800.0,1
774,2011.0,Action|Sci-Fi|Thriller,304318,304318.0,463.0,463.0,1
775,2011.0,Adventure|Comedy|Western,1592,1592.0,14.0,14.0,1
776,2011.0,Adventure|Drama|Mystery,81298,81298.0,341.0,341.0,1
777,2011.0,Biography|Drama|History,82327,82327.0,350.0,350.0,1
778,2011.0,Biography|Drama|Sport,283563,283563.0,312.0,312.0,1
779,2011.0,Biography|Drama|War,3865,3865.0,53.0,53.0,1
780,2011.0,Comedy|Crime|Drama,45396,45396.0,136.0,136.0,1
781,2011.0,Comedy|Documentary,13223,13223.0,45.0,45.0,1
782,2011.0,Comedy|Drama,126988,42329.333333333336,466.0,155.33333333333334,3
783,2011.0,Comedy|Drama|Romance,670335,134067.0,1266.0,253.2,5
784,2011.0,Comedy|Fantasy|Romance,301149,301149.0,509.0,509.0,1
785,2011.0,Comedy|Romance,255894,85298.0,405.0,135.0,3
786,2011.0,Documentary|Music,22457,22457.0,69.0,69.0,1
787,2011.0,Drama,380230,95057.5,865.0,216.25,4
788,2011.0,Drama|Fantasy,136367,136367.0,975.0,975.0,1
789,2011.0,Drama|Fantasy|Romance,64190,64190.0,129.0,129.0,1
790,2011.0,Drama|History,3024,3024.0,22.0,22.0,1
791,2011.0,Drama|History|Thriller,34488,34488.0,136.0,136.0,1
792,2011.0,Drama|Horror|Mystery|Thriller,75864,75864.0,197.0,197.0,1
793,2011.0,Drama|Horror|Thriller,29147,29147.0,115.0,115.0,1
794,2011.0,Drama|Music,1642,1642.0,11.0,11.0,1
795,2011.0,Drama|Musical,1015,1015.0,10.0,10.0,1
796,2011.0,Drama|Mystery,151812,151812.0,264.0,264.0,1
797,2011.0,Drama|Mystery|Thriller,46239,46239.0,137.0,137.0,1
798,2011.0,Drama|Romance,306758,61351.6,743.0,148.6,5
799,2011.0,Drama|Romance|Sci-Fi,71387,71387.0,228.0,228.0,1
800,2011.0,Drama|Sport,332276,332276.0,514.0,514.0,1
801,2011.0,Drama|Thriller,180479,180479.0,411.0,411.0,1
802,2011.0,Drama|War,116159,116159.0,488.0,488.0,1
803,2011.0,Fantasy|Horror|Mystery|Thriller,91151,91151.0,283.0,283.0,1
804,2011.0,Horror|Mystery|Sci-Fi|Thriller,47227,47227.0,323.0,323.0,1
805,2011.0,Horror|Thriller,20823,20823.0,130.0,130.0,1
806,2011.0,Mystery|Sci-Fi|Thriller,667284,333642.0,1420.0,710.0,2
807,2011.0,Romance|Sci-Fi|Thriller,200035,200035.0,407.0,407.0,1
808,2012.0,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,268154,268154.0,341.0,341.0,1
809,2012.0,Action|Adventure|Drama|Fantasy,228554,228554.0,710.0,710.0,1
810,2012.0,Action|Adventure|Drama|History|War,28807,28807.0,273.0,273.0,1
811,2012.0,Action|Adventure|Fantasy,604629,302314.5,1478.0,739.0,2
812,2012.0,Action|Adventure|Sci-Fi,1207619,603809.5,2460.0,1230.0,2
813,2012.0,Action|Adventure|Sci-Fi|Thriller,284464,142232.0,987.0,493.5,2
814,2012.0,Action|Adventure|Thriller,751853,375926.5,2002.0,1001.0,2
815,2012.0,Action|Comedy|Crime|Romance|Thriller,34203,34203.0,169.0,169.0,1
816,2012.0,Action|Comedy|Romance,147641,147641.0,238.0,238.0,1
817,2012.0,Action|Crime|Mystery|Thriller,254827,127413.5,599.0,299.5,2
818,2012.0,Action|Crime|Thriller,459143,153047.66666666666,792.0,264.0,3
819,2012.0,Action|Drama,606,606.0,5.0,5.0,1
820,2012.0,Action|Thriller,1172966,586483.0,2814.0,1407.0,2
821,2012.0,Adventure|Comedy,11233,11233.0,32.0,32.0,1
822,2012.0,Adventure|Comedy|Drama|Romance,237848,237848.0,377.0,377.0,1
823,2012.0,Adventure|Drama|Fantasy|Romance,185394,185394.0,329.0,329.0,1
824,2012.0,Adventure|Drama|Sci-Fi|Thriller,701607,701607.0,1959.0,1959.0,1
825,2012.0,Adventure|Fantasy,637246,637246.0,1367.0,1367.0,1
826,2012.0,Biography|Drama|History|War,197412,197412.0,720.0,720.0,1
827,2012.0,Biography|Drama|Music,2116,2116.0,13.0,13.0,1
828,2012.0,Comedy|Crime|Drama,7354,7354.0,50.0,50.0,1
829,2012.0,Comedy|Crime|Drama|Sci-Fi,52509,52509.0,84.0,84.0,1
830,2012.0,Comedy|Drama,79502,19875.5,411.0,102.75,4
831,2012.0,Comedy|Drama|Musical|Romance,61995,61995.0,356.0,356.0,1
832,2012.0,Comedy|Drama|Romance,146826,24471.0,455.0,75.83333333333333,6
833,2012.0,Comedy|Fantasy|Horror,199039,199039.0,479.0,479.0,1
834,2012.0,Comedy|Horror|Romance,7444,7444.0,42.0,42.0,1
835,2012.0,Comedy|Music,6476,6476.0,71.0,71.0,1
836,2012.0,Comedy|Music|Romance,213898,213898.0,250.0,250.0,1
837,2012.0,Comedy|Romance,34579,34579.0,62.0,62.0,1
838,2012.0,Comedy|Romance|Sport,23916,23916.0,50.0,50.0,1
839,2012.0,Documentary|War,4547,4547.0,33.0,33.0,1
840,2012.0,Drama,135286,135286.0,261.0,261.0,1
841,2012.0,Drama|Fantasy,70336,70336.0,269.0,269.0,1
842,2012.0,Drama|Fantasy|Horror|Thriller,139749,139749.0,509.0,509.0,1
843,2012.0,Drama|Horror|Thriller,58366,58366.0,160.0,160.0,1
844,2012.0,Drama|Music,5161,5161.0,48.0,48.0,1
845,2012.0,Drama|Musical|Romance,243834,243834.0,845.0,845.0,1
846,2012.0,Drama|Music|Romance,45394,45394.0,72.0,72.0,1
847,2012.0,Drama|Mystery|Romance|Thriller,59637,59637.0,130.0,130.0,1
848,2012.0,Drama|Mystery|Sci-Fi,5612,5612.0,122.0,122.0,1
849,2012.0,Drama|Romance,671253,134250.6,971.0,194.2,5
850,2012.0,Drama|Sci-Fi|Thriller,204327,204327.0,471.0,471.0,1
851,2012.0,Drama|Sport,47954,47954.0,150.0,150.0,1
852,2012.0,Drama|Thriller,146018,73009.0,330.0,165.0,2
853,2012.0,Fantasy|Horror|Mystery|Thriller,3699,3699.0,27.0,27.0,1
854,2012.0,Horror,634,634.0,14.0,14.0,1
855,2012.0,Horror|Thriller,64925,21641.666666666668,298.0,99.33333333333333,3
856,2013.0,Action,625,625.0,4.0,4.0,1
857,2013.0,Action|Adventure|Drama,59545,59545.0,312.0,312.0,1
858,2013.0,Action|Adventure|Drama|Fantasy,116994,116994.0,324.0,324.0,1
859,2013.0,Action|Adventure|Fantasy,414070,414070.0,532.0,532.0,1
860,2013.0,Action|Adventure|Fantasy|Sci-Fi,548573,548573.0,2536.0,2536.0,1
861,2013.0,Action|Adventure|Horror|Sci-Fi|Thriller,465019,465019.0,995.0,995.0,1
862,2013.0,Action|Adventure|Mystery|Sci-Fi,387436,387436.0,892.0,892.0,1
863,2013.0,Action|Adventure|Romance|Sci-Fi|Thriller,92461,92461.0,347.0,347.0,1
864,2013.0,Action|Adventure|Sci-Fi,1492930,373232.5,4208.0,1052.0,4
865,2013.0,Action|Adventure|Sci-Fi|Thriller,474419,237209.5,821.0,410.5,2
866,2013.0,Action|Adventure|Western,181792,181792.0,711.0,711.0,1
867,2013.0,Action|Animation|Crime|Sci-Fi|Thriller,30434,30434.0,55.0,55.0,1
868,2013.0,Action|Biography|Drama,24557,24557.0,111.0,111.0,1
869,2013.0,Action|Comedy|Crime|Thriller,125036,125036.0,205.0,205.0,1
870,2013.0,Action|Comedy|Fantasy,91640,91640.0,210.0,210.0,1
871,2013.0,Action|Crime|Thriller,19586,19586.0,109.0,109.0,1
872,2013.0,Action|Drama|Thriller,228985,114492.5,556.0,278.0,2
873,2013.0,Action|Sci-Fi,185322,92661.0,566.0,283.0,2
874,2013.0,Adventure|Drama|Sci-Fi|Thriller,582917,582917.0,1885.0,1885.0,1
875,2013.0,Adventure|Fantasy,589956,294978.0,1156.0,578.0,2
876,2013.0,Adventure|Sci-Fi|Thriller,498397,498397.0,706.0,706.0,1
877,2013.0,Biography|Comedy|Drama|History|Music,117719,117719.0,306.0,306.0,1
878,2013.0,Biography|Drama,163759,81879.5,556.0,278.0,2
879,2013.0,Biography|Drama|History,21223,21223.0,108.0,108.0,1
880,2013.0,Biography|Drama|Sport,66511,66511.0,200.0,200.0,1
881,2013.0,Biography|Drama|Thriller,323353,323353.0,527.0,527.0,1
882,2013.0,Comedy,517006,86167.66666666667,1258.0,209.66666666666666,6
883,2013.0,Comedy|Drama,201988,50497.0,419.0,104.75,4
884,2013.0,Comedy|Drama|Romance,77813,38906.5,229.0,114.5,2
885,2013.0,Comedy|Horror|Romance,184641,184641.0,326.0,326.0,1
886,2013.0,Comedy|Romance,110820,55410.0,206.0,103.0,2
887,2013.0,Comedy|Sport,46480,46480.0,115.0,115.0,1
888,2013.0,Crime|Mystery|Thriller,447979,447979.0,629.0,629.0,1
889,2013.0,Documentary|Music,9540,9540.0,80.0,80.0,1
890,2013.0,Drama,218735,54683.75,625.0,156.25,4
891,2013.0,Drama|Fantasy|Romance,67796,67796.0,258.0,258.0,1
892,2013.0,Drama|Horror|Thriller,13506,13506.0,68.0,68.0,1
893,2013.0,Drama|Music,7894,7894.0,25.0,25.0,1
894,2013.0,Drama|Romance,362912,362912.0,753.0,753.0,1
895,2013.0,Drama|Romance|Thriller,78008,78008.0,160.0,160.0,1
896,2013.0,Drama|Sport,2417,2417.0,32.0,32.0,1
897,2013.0,Drama|Thriller,41856,41856.0,119.0,119.0,1
898,2013.0,Drama|War,98741,98741.0,236.0,236.0,1
899,2013.0,Fantasy|Horror,134869,134869.0,304.0,304.0,1
900,2013.0,Fantasy|Horror|Mystery|Romance,107028,107028.0,457.0,457.0,1
901,2013.0,Fantasy|Horror|Thriller,109214,109214.0,269.0,269.0,1
902,2013.0,Horror,28,28.0,1.0,1.0,1
903,2014.0,Action|Adventure,115687,115687.0,269.0,269.0,1
904,2014.0,Action|Adventure|Comedy|Sci-Fi,167085,167085.0,491.0,491.0,1
905,2014.0,Action|Adventure|Drama,328704,164352.0,1897.0,948.5,2
906,2014.0,Action|Adventure|Drama|History|Romance,84508,84508.0,308.0,308.0,1
907,2014.0,Action|Adventure|Drama|Sci-Fi,317542,317542.0,620.0,620.0,1
908,2014.0,Action|Adventure|Fantasy,99392,49696.0,356.0,178.0,2
909,2014.0,Action|Adventure|Fantasy|Sci-Fi,321227,321227.0,1067.0,1067.0,1
910,2014.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,514125,514125.0,752.0,752.0,1
911,2014.0,Action|Adventure|Sci-Fi,1852944,463236.0,3498.0,874.5,4
912,2014.0,Action|Adventure|Thriller,127258,127258.0,351.0,351.0,1
913,2014.0,Action|Biography|Drama|History,3144,3144.0,24.0,24.0,1
914,2014.0,Action|Comedy|Crime|Romance,75903,75903.0,109.0,109.0,1
915,2014.0,Action|Crime|Drama|Thriller,169057,84528.5,458.0,229.0,2
916,2014.0,Action|Crime|Sci-Fi|Thriller,182899,182899.0,630.0,630.0,1
917,2014.0,Action|Drama|Fantasy|Horror|War,138582,138582.0,423.0,423.0,1
918,2014.0,Action|Drama|Fantasy|Mystery|Thriller,24854,24854.0,374.0,374.0,1
919,2014.0,Action|Drama|Thriller,168396,56132.0,501.0,167.0,3
920,2014.0,Action|Fantasy|Sci-Fi|Thriller,65709,65709.0,194.0,194.0,1
921,2014.0,Action|Mystery|Sci-Fi|Thriller,310903,310903.0,524.0,524.0,1
922,2014.0,Action|Mystery|Thriller,200647,200647.0,384.0,384.0,1
923,2014.0,Action|Thriller,188621,62873.666666666664,544.0,181.33333333333334,3
924,2014.0,Adventure|Drama|Sci-Fi,928227,928227.0,2725.0,2725.0,1
925,2014.0,Adventure|Fantasy,354228,354228.0,802.0,802.0,1
926,2014.0,Adventure|Mystery|Sci-Fi,341058,341058.0,713.0,713.0,1
927,2014.0,Adventure|Sci-Fi|Thriller,305008,305008.0,591.0,591.0,1
928,2014.0,Biography|Crime|Drama|Romance,55539,55539.0,147.0,147.0,1
929,2014.0,Biography|Drama,1177,1177.0,10.0,10.0,1
930,2014.0,Biography|Drama|History,76562,38281.0,386.0,193.0,2
931,2014.0,Biography|Drama|Music,15843,15843.0,104.0,104.0,1
932,2014.0,Biography|Drama|Romance,265507,265507.0,388.0,388.0,1
933,2014.0,Biography|Drama|Sport|War,103589,103589.0,351.0,351.0,1
934,2014.0,Biography|Drama|Thriller|War,467613,467613.0,608.0,608.0,1
935,2014.0,Comedy,97045,97045.0,285.0,285.0,1
936,2014.0,Comedy|Drama,72803,72803.0,171.0,171.0,1
937,2014.0,Comedy|Drama|Musical|Romance,6223,6223.0,40.0,40.0,1
938,2014.0,Comedy|Drama|Romance,10936,5468.0,66.0,33.0,2
939,2014.0,Comedy|Romance,206956,68985.33333333333,411.0,137.0,3
940,2014.0,Crime|Thriller,12676,12676.0,84.0,84.0,1
941,2014.0,Drama,96924,32308.0,272.0,90.66666666666667,3
942,2014.0,Drama|Fantasy|Music|Romance,83893,83893.0,132.0,132.0,1
943,2014.0,Drama|Fantasy|Mystery|Romance,41288,41288.0,126.0,126.0,1
944,2014.0,Drama|Music,17988,8994.0,58.0,29.0,2
945,2014.0,Drama|Mystery|Romance|Sci-Fi|Thriller,172707,172707.0,462.0,462.0,1
946,2014.0,Drama|Mystery|Sci-Fi,1900,1900.0,56.0,56.0,1
947,2014.0,Drama|Mystery|Thriller,1354,1354.0,17.0,17.0,1
948,2014.0,Drama|Romance,326989,81747.25,737.0,184.25,4
949,2014.0,Drama|Romance|Sci-Fi,86251,86251.0,260.0,260.0,1
950,2014.0,Drama|Thriller,44,44.0,3.0,3.0,1
951,2014.0,Drama|War,102248,102248.0,403.0,403.0,1
952,2014.0,Fantasy|Horror,31915,31915.0,159.0,159.0,1
953,2014.0,Sci-Fi|Thriller,48236,48236.0,180.0,180.0,1
954,2014.0,Western,93,93.0,6.0,6.0,1
955,2015.0,Action|Adventure|Biography|Drama|History|Thriller,71782,71782.0,161.0,161.0,1
956,2015.0,Action|Adventure|Comedy,175960,175960.0,360.0,360.0,1
957,2015.0,Action|Adventure|Comedy|Sci-Fi,313866,313866.0,549.0,549.0,1
958,2015.0,Action|Adventure|Drama|Thriller,147497,147497.0,499.0,499.0,1
959,2015.0,Action|Adventure|Fantasy,58752,58752.0,117.0,117.0,1
960,2015.0,Action|Adventure|Sci-Fi,901205,225301.25,3399.0,849.75,4
961,2015.0,Action|Adventure|Sci-Fi|Thriller,418214,418214.0,1290.0,1290.0,1
962,2015.0,Action|Adventure|Thriller,508055,254027.5,1434.0,717.0,2
963,2015.0,Action|Animation|Comedy|Sci-Fi,89770,89770.0,342.0,342.0,1
964,2015.0,Action|Biography|Drama|History,21912,21912.0,45.0,45.0,1
965,2015.0,Action|Comedy|Crime,34948,34948.0,118.0,118.0,1
966,2015.0,Action|Crime|Sport|Thriller,33953,33953.0,163.0,163.0,1
967,2015.0,Action|Crime|Thriller,326832,108944.0,879.0,293.0,3
968,2015.0,Action|Drama|Sport,53,53.0,1.0,1.0,1
969,2015.0,Action|Mystery|Sci-Fi|Thriller,57674,57674.0,126.0,126.0,1
970,2015.0,Action|Sci-Fi|Thriller,138246,138246.0,360.0,360.0,1
971,2015.0,Adventure|Biography|Drama|History|Sport|Thriller,134625,134625.0,265.0,265.0,1
972,2015.0,Adventure|Drama|Sci-Fi,472488,472488.0,1023.0,1023.0,1
973,2015.0,Adventure|Sci-Fi,166137,166137.0,383.0,383.0,1
974,2015.0,Adventure|Sci-Fi|Thriller,154621,154621.0,258.0,258.0,1
975,2015.0,Biography|Comedy|Drama,75329,75329.0,256.0,256.0,1
976,2015.0,Biography|Drama|History,54954,27477.0,203.0,101.5,2
977,2015.0,Biography|Drama|Romance,5863,5863.0,25.0,25.0,1
978,2015.0,Biography|Drama|Sport,44788,44788.0,138.0,138.0,1
979,2015.0,Comedy,60377,30188.5,184.0,92.0,2
980,2015.0,Comedy|Drama,130661,130661.0,304.0,304.0,1
981,2015.0,Comedy|Drama|Family,108,108.0,1.0,1.0,1
982,2015.0,Comedy|Drama|Romance,39778,39778.0,172.0,172.0,1
983,2015.0,Comedy|Family,54010,54010.0,130.0,130.0,1
984,2015.0,Comedy|Fantasy|Horror,29867,29867.0,181.0,181.0,1
985,2015.0,Comedy|Music,97697,97697.0,185.0,185.0,1
986,2015.0,Comedy|Romance,5006,5006.0,28.0,28.0,1
987,2015.0,Crime|Drama|Mystery|Thriller,20186,20186.0,81.0,81.0,1
988,2015.0,Crime|Drama|Thriller,3911,3911.0,22.0,22.0,1
989,2015.0,Drama,7024,3512.0,92.0,46.0,2
990,2015.0,Drama|Fantasy|Romance,93767,93767.0,209.0,209.0,1
991,2015.0,Drama|History|Thriller,178118,178118.0,355.0,355.0,1
992,2015.0,Drama|Horror,30219,30219.0,200.0,200.0,1
993,2015.0,Drama|Horror|Sci-Fi|Thriller,28618,28618.0,91.0,91.0,1
994,2015.0,Drama|Mystery|Romance,63390,63390.0,160.0,160.0,1
995,2015.0,Drama|Romance,123290,61645.0,328.0,164.0,2
996,2015.0,Drama|Sport,146708,146708.0,362.0,362.0,1
997,2015.0,Drama|War,15978,15978.0,122.0,122.0,1
998,2015.0,Fantasy|Horror|Thriller,54190,54190.0,183.0,183.0,1
999,2015.0,Horror|Sci-Fi|Thriller,28513,28513.0,126.0,126.0,1
1000,2015.0,Horror|Thriller,72498,36249.0,508.0,254.0,2
1001,2015.0,Romance,172,172.0,0.0,,1
1002,2015.0,Sci-Fi|Thriller,57349,57349.0,177.0,177.0,1
1003,2016.0,Action|Adventure|Comedy|Crime|Mystery|Thriller,40862,40862.0,139.0,139.0,1
1004,2016.0,Action|Adventure|Comedy|Sci-Fi,136525,68262.5,1086.0,543.0,2
1005,2016.0,Action|Adventure|Drama|Fantasy,37750,37750.0,134.0,134.0,1
1006,2016.0,Action|Adventure|Drama|Mystery,12276,12276.0,117.0,117.0,1
1007,2016.0,Action|Adventure|Drama|Romance,42372,42372.0,239.0,239.0,1
1008,2016.0,Action|Adventure|Fantasy,163501,81750.5,1054.0,527.0,2
1009,2016.0,Action|Adventure|Mystery|Sci-Fi|Thriller,44296,44296.0,144.0,144.0,1
1010,2016.0,Action|Adventure|Sci-Fi,850825,212706.25,5182.0,1295.5,4
1011,2016.0,Action|Adventure|Sci-Fi|Thriller,109224,54612.0,698.0,349.0,2
1012,2016.0,Action|Biography|Crime|Drama|Family|Fantasy,342,342.0,15.0,15.0,1
1013,2016.0,Action|Comedy,28621,28621.0,58.0,58.0,1
1014,2016.0,Action|Comedy|Crime,33354,33354.0,110.0,110.0,1
1015,2016.0,Action|Comedy|Fantasy|Sci-Fi,69757,69757.0,1211.0,1211.0,1
1016,2016.0,Action|Drama|History|Thriller,27481,27481.0,113.0,113.0,1
1017,2016.0,Action|Horror|Romance,23775,23775.0,134.0,134.0,1
1018,2016.0,Action|Romance|Sport,60,60.0,2.0,2.0,1
1019,2016.0,Action|Thriller,40123,40123.0,297.0,297.0,1
1020,2016.0,Adventure|Crime|Mystery|Sci-Fi|Thriller,4303,4303.0,35.0,35.0,1
1021,2016.0,Adventure|Drama|History,57,57.0,1.0,1.0,1
1022,2016.0,Adventure|Drama|Sci-Fi|Thriller,31359,31359.0,156.0,156.0,1
1023,2016.0,Biography|Comedy|Drama|Music|Romance,2167,2167.0,32.0,32.0,1
1024,2016.0,Biography|Comedy|Drama|Sport,32507,32507.0,119.0,119.0,1
1025,2016.0,Biography|Drama|Sport,11744,11744.0,49.0,49.0,1
1026,2016.0,Comedy,34964,34964.0,150.0,150.0,1
1027,2016.0,Comedy|Family|Romance,13562,13562.0,103.0,103.0,1
1028,2016.0,Comedy|Fantasy|Horror|Thriller,849,849.0,4.0,4.0,1
1029,2016.0,Comedy|Mystery,60926,60926.0,302.0,302.0,1
1030,2016.0,Drama,1512,756.0,35.0,17.5,2
1031,2016.0,Drama|Horror|Mystery|Sci-Fi|Thriller,126893,126893.0,440.0,440.0,1
1032,2016.0,Drama|Horror|Thriller,12983,12983.0,139.0,139.0,1
1033,2016.0,Drama|Romance,44723,44723.0,130.0,130.0,1
1034,2016.0,Horror,13523,13523.0,95.0,95.0,1
1035,2016.0,Horror|Mystery|Thriller,56491,28245.5,282.0,141.0,2
